DELTA ONLYONE NORMtt1 NORMtt2 NORMtt1t2 testdivisor testSUM
0.0313413482078082 1.0 0.9980231055277484 0.049383439543891516 0.009829439843373096 0.9992662670231192 1.0
0.022974054262379192 1.0 0.9974628866341096 0.025011309930542115 0.032269161610415514 0.9977992029651449 1.0000000000000002
0.05957515475293587 1.0 0.9999077538782856 0.08278683495633185 0.048343639970288496 1.0033238624939707 1.0
0.6561690565627373 1.0 0.8411962669428713 0.5594553179558438 0.20273912484428025 1.0015946510047944 1.0000000000000002
0.11052100092100141 1.0 0.97676627581297 0.24783993227276443 0.07081381705997546 1.0069774276416812 1.0000000000000002
0.21520243409905 1.0 0.9704297049906453 0.3198933906542298 0.3108309745619907 1.0189261949947384 1.0000000000000002
0.47590797805252816 1.0 0.817850693904663 0.5664525741287627 0.07175639370808917 0.9890563358621715 1.0
0.5681996336403119 1.0 0.6306994921410992 0.7658241731228678 0.12134335842965235 0.9983703309478856 1.0
0.059555327973660185 1.0 0.9975189508780149 0.08441288826988755 0.0155520679994409 1.0009330223803665 1.0
0.5897322453815185 1.0 0.8480540287241743 0.5521628974139541 0.22615513392149764 1.0146744983885942 1.0
0.4768005206483992 1.0 0.7806425736097128 0.5603151179727314 0.5841756014041697 0.9716398082374479 1.0
0.014217036543986582 1.0 0.9989491097331734 0.019737820002368643 0.011201646944309418 0.9991421916279606 1.0
0.5117204827341645 1.0 0.7756027511122131 0.591763400295993 0.4406046314755386 0.9799031914033528 1.0
0.3451989322939276 1.0 0.8854451343359764 0.4673381768467899 0.01661319470641512 0.9995424968659257 1.0
0.0521063306480141 1.0 0.9910656222094136 0.08604553361052046 0.06809992944053427 0.9950376513413536 1.0000000000000002
0.05226489074957946 1.0 0.9972952002286732 0.09344076401850496 0.01738775305711345 1.00149009569763 1.0
0.2376950766521885 1.0 0.9556427795777275 0.2953990889084235 0.0037087872989818972 1.0000795698818095 0.9999999999999999
0.3647684209733072 1.0 0.7803674936808254 0.6023773076124447 0.14946680665980255 0.9960666386864336 0.9999999999999998
0.0691396928827726 1.0 1.00660836937732 0.1362291396442264 0.15272675652959827 1.0147147137231787 1.0
0.04279015528869448 1.0 1.004513722443446 0.06606968077924688 0.0804507099703268 1.0066617354495302 1.0
0.5270308486631949 1.0 0.7165593040953658 0.6726622512750633 0.23913312698077924 0.9827650370728032 1.0000000000000002
0.1439026220215837 1.0 0.9828359662801791 0.16840175667914675 0.03859791489970264 0.9975978640361306 1.0
0.6565641126937741 1.0 0.8094705247396529 0.6047233695124136 0.18176398662029872 1.0128207552618929 1.0
0.8047214344321311 1.0 0.6507302884236336 0.763498372123341 0.05696715537836853 0.9672675274816099 1.0000000000000002
0.0487021246683951 1.0 0.9940774684668999 0.08137071350954961 0.031117496915595514 0.9977299491350053 1.0
0.201259513675633 1.0 0.9564436864176433 0.23586251746436446 0.17549079866055103 0.9863370654694426 1.0000000000000002
0.1776980389032045 1.0 0.9616493453104619 0.2915297952973493 0.0506133284487229 1.0052754944531788 1.0
0.21523547435343332 1.0 0.9109185474758515 0.34000551388061095 0.3230039323420697 0.9775132069162675 1.0
0.05994027673166662 1.0 0.9848015765949669 0.09704674142037162 0.09737980475721594 0.9902545607371417 1.0
0.23417743614157602 1.0 0.9280262580962692 0.3690405338129535 0.01731984715872995 0.992307457876154 1.0
0.8279052855226867 1.0 0.6817095585612399 0.7416992475772356 0.1307566812903994 1.0049344266625349 1.0
0.6760400201103121 1.0 0.7115011349304493 0.68239046901824 0.20668247750948582 0.9978467619675303 1.0
0.9274728590681335 1.0 0.6846851826655206 0.724272960961346 0.0682220526298028 1.0111234342736397 1.0
0.528807370787159 1.0 0.8066055788919019 0.5863362983697408 0.04121718621698695 0.9953742292375957 1.0
0.05775973483659884 1.0 1.0049033682878858 0.10197821852848872 0.10550559511536291 1.0100520290249508 1.0
0.13031846353125462 1.0 0.9860078390639135 0.21296751117462873 0.09198645340019444 1.0074683354244576 0.9999999999999998
0.2050964930482725 1.0 0.9509421267719914 0.26776135792054295 0.158395765415083 0.9876034806511728 0.9999999999999999
0.09226739917105167 1.0 0.9952916275507885 0.10955963992862176 0.020781120949191236 1.000971751458402 1.0
0.5773079838344763 1.0 0.6839340374708884 0.6946894978005999 0.3415082539882987 0.9907930387819984 1.0
0.26409656063855713 1.0 0.9216956007939243 0.3368430691597451 0.23442335975418757 0.9773469648234879 1.0
0.0027223623313598127 1.0 1.000124637311853 0.0034184273217313993 0.001696625017433822 1.000130394398764 1.0
0.5818174065121705 1.0 0.7459520349559967 0.6955916026936599 0.29246037657350604 1.010190730426209 0.9999999999999999
0.05084335716827473 1.0 1.0001416516389996 0.08681497534248059 0.04357278952523605 1.0040037756451683 1.0000000000000002
0.2563214167169471 1.0 0.9314444531757488 0.3765830557908842 0.06239512264754526 1.0064047127716302 1.0000000000000002
0.12803503599966554 1.0 0.9579985504559869 0.25664512953152446 0.06422000739491975 0.9913672084265045 1.0
0.05964333318317558 1.0 0.9966844939859402 0.09189984060793499 0.010817736708583131 1.0005821122854845 1.0
0.14594404192813334 1.0 0.9519661822276009 0.19756051910905578 0.35242901099660234 0.9737802867737402 0.9999999999999999
0.04657647780969551 1.0 0.9975213619014222 0.10783703863568422 0.03138153317427326 1.0031069680794462 1.0000000000000002
0.09271976737896512 1.0 0.994944413060941 0.15981836049057485 0.08241642667276756 1.0068791459989546 1.0
0.3805309707666389 1.0 0.9127267685000833 0.4419689872300253 0.1947048463896411 1.0183557615704701 0.9999999999999999
0.015057826640037849 1.0 1.0004877835806392 0.020203453251507728 0.008240366123089012 1.0006850674345193 1.0
0.007907321375766 1.0 0.9997226700850937 0.011056529496905606 0.002275298484288973 0.9997860429870642 1.0
0.059759539711322585 1.0 0.9954881200399028 0.08236039727728037 0.01537019726699686 0.9989766539566733 1.0
0.11082098729120639 1.0 0.9888023220590922 0.11876947504430205 0.04990886365724392 0.9959699596091588 1.0
0.05650880567379708 1.0 1.0031916981268518 0.12029745748754625 0.07855524193622987 1.0106581308601688 1.0
0.0012611091941170881 1.0 0.999894301443714 0.0018992923430902415 0.0010774967737357682 0.9998959775263389 1.0
0.069088729349017 1.0 0.9932854721201698 0.15088789857399904 0.034976341109782934 1.0050003633471642 1.0000000000000002
0.17853863373916767 1.0 0.9369500569776732 0.351935211483728 0.008580834384950314 1.000865204395575 1.0
0.010721673772845013 1.0 0.9999129347010394 0.013618345833121345 6.612206127876067e-05 1.0000195043656304 1.0000000000000002
0.15728224463605311 1.0 0.9630758550480164 0.21969957674462498 0.177705852432389 0.9895658536836633 1.0
0.6060903019319995 1.0 0.7911313485591933 0.5965566370781211 0.14642307662745535 0.9844443515718672 1.0
0.017563221569477795 1.0 0.9992926433537551 0.029391907388371306 0.0027589339482495543 0.9997165409161257 1.0
0.02695555170332244 1.0 0.9981258517748618 0.03664850718748355 0.016319435339477596 0.9988727076091918 1.0
0.18116865504417304 1.0 0.9740490717017661 0.24722068066910857 0.06583747510511691 1.004387071239458 1.0
0.021049178624438857 1.0 0.9987456514292948 0.02514104352957952 0.01238605176176482 0.9990701366644001 1.0
0.601908096930349 1.0 0.8243591932210331 0.6408447901076989 0.8098852957923507 1.0388266214392061 1.0
0.5794640125028693 1.0 0.7139629319768652 0.6664473481262209 0.29790845223871026 0.990431144884008 0.9999999999999999
0.1559831163824435 1.0 0.9862020824527001 0.19311460109249 0.06685690016663454 1.0048244581310422 1.0
0.47443547434898287 1.0 0.7843966820082108 0.6201745927850963 0.0008408959475134277 1.0023993037285903 1.0
0.21099131610223823 1.0 0.9861091428680844 0.275929414324078 0.32316614951602307 1.0218637550605931 1.0000000000000002
0.27685113768877284 1.0 0.8847336178226238 0.3788961951921517 0.43668776788540903 0.9712070372167723 1.0
0.39667351977456705 1.0 0.8123225166671046 0.5640970378029553 0.12143898985090168 0.9988106626956811 0.9999999999999999
0.6220803589916646 1.0 0.8292596725416742 0.6320431139275954 0.7683813037973413 1.024357533577288 1.0
0.8140644626117505 1.0 0.6716364974374236 0.7370016613102499 0.0541429502776468 0.9934588827903238 1.0
0.024512245853546576 1.0 1.0018390915035225 0.03422361392425504 0.02537058124108077 1.0024046448759332 0.9999999999999998
0.2099428189400448 1.0 0.9335128467135245 0.3129327488634065 0.16746007743090618 0.9854436041948212 1.0
0.3500908945111408 1.0 0.9049446695439981 0.4625755384978016 0.23424265790395493 1.0165301001529228 1.0000000000000002
0.22655481056274285 1.0 0.9706842013449196 0.259443679432755 0.068776654511051 1.002652794322579 1.0
0.058265546222315154 1.0 0.9997076524648016 0.08287085945948126 0.04216476201812897 1.0030413651861125 1.0
0.4645988736072035 1.0 0.8260183143967637 0.5036471351036765 0.4013009057755349 0.9964400098720089 1.0
0.1776835473661904 1.0 0.9501758160718015 0.24601649446789287 0.22972452665373047 0.9833914151498978 1.0
0.2672895782468618 1.0 0.8968380181811323 0.3440411332497874 0.49632756254443905 0.9604715924942745 1.0
0.2567378742845255 1.0 0.9736000214471331 0.2710288714098315 0.13225118387308063 1.0102875585751152 1.0
0.01441073848279094 1.0 1.0001623219516853 0.01741756267567662 0.004114546909170253 1.0003206157481248 1.0
0.06928592949680473 1.0 0.9980211106960633 0.10818600476407796 0.05102186776262246 1.0030736838700771 1.0
0.9908521153781523 1.0 0.63907502749191 0.7994166784737415 0.523036029919687 1.0031402953106843 1.0
0.1786523342684036 1.0 0.9583704141028154 0.24239960366978577 0.11978650327108932 0.9843637112436256 0.9999999999999998
0.07089881737809767 1.0 0.9929297697604116 0.08975586665664376 0.04426226019854118 0.9972185528138503 1.0
0.30749108575873507 1.0 0.8806589864602927 0.4252906897348448 0.25261812910161946 0.9709783266086215 1.0
0.0021793544865644546 1.0 1.00003898427138 0.004286585384621632 0.0005443011222037691 1.000047982812578 1.0000000000000002
0.1604005301686037 1.0 0.9728204822735773 0.22086424170298705 0.029521234987356468 0.9953851083376208 1.0
0.3317254626782104 1.0 0.8888447918867658 0.5002638701735291 0.24572639373153496 1.0161007933107187 1.0000000000000002
0.24621864657934492 1.0 0.9412895235161035 0.3030602284990121 0.20052336427696882 0.9888396283244115 1.0
0.027288027636305407 1.0 0.9999073003583205 0.04139729675771932 0.0076815944248142375 1.0007721547824688 1.0
0.8070529634623249 1.0 0.6509300465682369 0.8026476785517022 0.6448046307521499 1.0305377932273114 1.0
0.4146002169145964 1.0 0.8681666108329412 0.45590302324610665 0.2789541367508929 0.9880976698672692 1.0
0.19385671835132987 1.0 0.9632664489691842 0.2751038347633423 0.02417803046569782 1.0043996760132987 1.0
0.17003914819701305 1.0 0.9677641269125752 0.20959795389013136 0.13767510597443441 0.9892810492456015 1.0
0.010121857973729277 1.0 1.0002396144788446 0.016818614470965915 0.004145633951047709 1.0003742011503542 1.0000000000000002
0.06578478161813003 1.0 0.9961706691967941 0.11112488281342776 0.025610824332524727 1.00197262025152 1.0
0.014013163139941543 1.0 0.999758698443634 0.025486730352424332 0.0007636049131232309 1.0000794906017394 1.0
0.07418295553535925 1.0 0.9903123423301634 0.14691897513943003 0.009374870342432291 1.0002947834933862 1.0
0.5338007125643252 1.0 0.8192833318112142 0.5178897709849132 0.49381997033509817 0.9803826730296556 1.0
0.0024886802382921144 1.0 1.00000514544243 0.003574352047579455 0.000123638080166264 1.0000125099369612 0.9999999999999999
0.157589320074661 1.0 0.9764035257548107 0.1781426568681932 0.11019276406936208 0.9928415932331749 1.0
0.4115136530358051 1.0 0.8253065928317532 0.5347391807856623 0.2608030668610795 0.9782041249930497 1.0
0.1878511439542418 1.0 0.9291633042801931 0.3133613114001305 0.22051977784139618 0.9816741122700303 1.0
0.09774144303341518 1.0 0.9786671936748893 0.15438747153194762 0.1083816743264481 0.9919799862665364 1.0000000000000002
0.21857931648820023 1.0 0.960360612969017 0.2505798042416735 0.11000676235201115 0.9973031443926982 1.0
0.3727815769361423 1.0 0.728644021455401 0.564680677824848 0.9044951966074783 0.9398503349307041 1.0
0.09635004399400302 1.0 0.9768097151646418 0.14034687419863337 0.15126302193733604 0.9882805022403106 1.0
0.05703447186881594 1.0 0.9967719625439427 0.08251710074840266 0.002332474607133046 1.0001532218682228 1.0
0.056846571343304377 1.0 0.9988310898157728 0.07556425642032003 0.020181661602245833 1.0017288250789789 0.9999999999999999
0.3668473113961771 1.0 0.9033576225636185 0.4065938181776639 0.14508582138121587 0.9884111637511018 1.0
0.4907576368033783 1.0 0.7536439456832599 0.6155190199505814 0.38717537038148486 0.9789945014325546 1.0
0.5383555725784838 1.0 0.8786577612844038 0.4349351076022726 0.303024365015521 0.987151692708835 1.0
0.15935943887749723 1.0 0.9977878370391503 0.2092116464487809 0.31725900688872294 1.0184849203129747 1.0
0.524753953800543 1.0 0.7899810314875233 0.5560340325412764 0.5225036289610336 0.9747587814222294 1.0
0.4166179104840606 1.0 0.8417825162716168 0.5346293973430033 0.035508149750384764 0.9935206246168019 1.0
0.07442658074624223 1.0 0.9910796304490015 0.10377782990832662 0.0471711162473138 0.9965573556877432 1.0
0.33411648634191726 1.0 0.8360055644727703 0.5466300212819193 0.010882679448301185 1.003025495807243 1.0
0.03852827965561516 1.0 0.9992653763136023 0.04508665217986076 0.003352323334610129 1.0003301153814912 1.0
0.23007606855922405 1.0 0.978002365485565 0.3216121382902894 0.31855938265700734 1.02486023510697 1.0
0.07605859480818856 1.0 0.9958699683958102 0.10769754681639795 0.021430157856799952 1.0015624620678605 1.0
0.005218504237001403 1.0 1.0001081025266652 0.0076382180744722335 0.0018040763070794124 1.0001368120687417 1.0
0.9432542513266318 1.0 0.48818285357915864 0.9054407155389003 0.5551399572481865 1.0392198323835449 1.0
0.28936751578272263 1.0 0.9032950498260778 0.3941593627928207 0.2042043841628247 0.9888471021662246 1.0
0.12332647529777996 1.0 0.9777989288624384 0.25924474338687853 0.09036872801695481 1.012950261800979 1.0
0.04609144123272768 1.0 1.0001069096963948 0.044430713110694506 0.015191081633695265 1.0011035950441731 1.0
0.05578073155697943 1.0 0.9974604847254258 0.07526283609704977 0.004417937517649146 1.0002735325326404 1.0
0.3002027549545458 1.0 0.9164291820071423 0.33320010372491976 0.3202550073462907 0.980737247838246 1.0000000000000002
0.05910702323179698 1.0 0.9905727062271173 0.12775541413643957 0.01088223540391207 0.9993784707734791 0.9999999999999998
0.4846879929956508 1.0 0.8438887218594928 0.5646684814939074 0.25413998374230296 1.0083888578535225 1.0
0.1830479472512516 1.0 0.9834093815264572 0.2552916852450681 0.18759179089537104 1.013747105768726 0.9999999999999999
0.0037286895316437246 1.0 0.9995286855225223 0.003981931892318367 0.006115559324394002 0.9995379334549755 0.9999999999999999
0.7017793220419427 1.0 0.6322914734263345 0.7608043747975415 0.1546055854557204 1.0288274707532308 0.9999999999999999
0.4113751146094994 1.0 0.8413022710888335 0.4917408719601489 0.2958822010638004 0.9826972531909586 1.0
0.2404530782522515 1.0 0.941986610633844 0.3276032383850741 0.03370141739961459 0.9948102958337964 0.9999999999999999
0.036028654603601495 1.0 0.9956854588183475 0.05365749618228894 0.037089714405805545 0.9971750796415461 1.0
0.2602941569571861 1.0 0.9729476651488251 0.3113203842646543 0.281555791327422 1.0168501723450996 1.0
0.000827832515540538 1.0 0.9998842922833922 0.0010882799479304509 0.0014875658222109774 0.9998849276891214 1.0
0.025218817808414486 1.0 0.9977141317330229 0.042370465162570474 0.015166343045576267 0.9985835589371281 1.0
0.13392797090258154 1.0 0.9910309512879949 0.186190688805543 0.08834751103217861 1.0069438741212338 1.0
0.013639700944142267 1.0 0.9999886019995401 0.021188074815678675 0.002427548840226265 1.0001900247232982 0.9999999999999999
0.008287166586717925 1.0 0.9999494315920902 0.010526066691546276 6.409660708204828e-05 1.0000037401192092 0.9999999999999999
0.01609401930662025 1.0 0.9965757642497928 0.03269597763575096 0.029304171138079222 0.9971048176135245 1.0
0.14038555045336137 1.0 0.9912440655863224 0.17246679849602206 0.0960205344802359 1.0053283024978485 0.9999999999999999
0.09726175601827006 1.0 0.975553191962507 0.17847520308074732 0.07699834703333443 0.9911100696729698 1.0000000000000002
0.08542675199003845 1.0 0.9992418064161983 0.10076112810590132 0.041723162583417295 1.0039746660152509 1.0
0.6712435871232115 1.0 0.7470641748041165 0.7275800896196633 0.6009106004526992 1.0335129416365374 0.9999999999999999
0.2014523502498469 1.0 0.960653510582534 0.30591408210490717 0.09651017644197431 1.0071804197993073 1.0
0.24125291649634906 1.0 0.977248507949703 0.3096123790826533 0.3319716982981585 1.0248565752009853 0.9999999999999998
0.013527662530061432 1.0 0.9998009872711036 0.03571916955732048 0.0032242823999590825 1.0004087814725668 1.0000000000000002
0.2220557653739517 1.0 0.9512159330030491 0.2948686097419746 0.049422841961684005 0.9951181653763472 1.0
0.30117081359928755 1.0 0.9135161883674917 0.47795348809725613 0.40031976596531677 1.0162888842634767 0.9999999999999999
0.07007028462596682 1.0 0.9906801076254945 0.09398616543125414 0.053111603231474604 0.9952471683108193 1.0
0.009189245534789827 1.0 1.0010409762656625 0.013438647479523448 0.015035193450226263 1.001124100639635 1.0000000000000002
0.12754826186455412 1.0 0.9814836211843726 0.18290022599639755 0.021316913187811815 0.999053591006505 0.9999999999999999
0.08291802302761182 1.0 0.9823752233649655 0.13765255487042805 0.10298161676494841 0.9916402005070254 1.0
0.035772607278524264 1.0 0.9930374703523822 0.06253100558855328 0.04267811906776736 0.9949567871513646 1.0
0.019540996081371994 1.0 0.9984447797107496 0.024847539345688684 0.01450874016120236 0.9987752761562733 1.0
0.11341735619197 1.0 0.980654438513811 0.18038129870061093 0.027105549824862164 0.9989150909171842 1.0000000000000002
0.3885956496447168 1.0 0.7715938454436118 0.5847581001908522 0.3444388333052435 0.9686592934048566 1.0
