DELTA ONLYONE NORMtt1 NORMtt2 NORMtt1t2 testdivisor testSUM
0.4713995094533559 1.0 0.8356852652019635 0.5786902851606653 0.25206671392055857 1.0188727124246202 1.0
0.04475727718481658 1.0 0.9999019072336789 0.07638922270425216 0.03572660302462765 1.0027009288597508 1.0
0.02610876741960944 1.0 1.0007880305607708 0.04068963079590025 0.020460195835968555 1.001563166556247 1.0
0.08458155673144473 1.0 0.9978616848110562 0.11979057536782241 0.06397768968970287 1.0052989366471745 1.0
0.0628586548327665 1.0 0.9951563378729014 0.08297567571932668 0.017689604155659372 0.9988594376385961 1.0
0.5740832477495139 1.0 0.815300725422215 0.6794166632581602 0.9815186414487833 1.0492567828877102 1.0000000000000002
0.24811744265478858 1.0 0.9430220236281376 0.35003329616411405 0.07936077353901358 1.0042728929525924 1.0
0.09007196797639505 1.0 0.9931477170372435 0.12540717162433282 0.013199449563911319 1.001223530206651 1.0
0.21776872033662137 1.0 0.966471532388509 0.3283401680779873 0.274471271879927 1.016945819460299 1.0
0.2452397102778979 1.0 0.9451026850363136 0.3445597326219475 0.08003496544136897 1.0066506874794392 1.0
0.09136552138043645 1.0 1.0050830389360337 0.1259832523184837 0.1642746244163738 1.0123225546059686 1.0
0.10741004488284592 1.0 0.9891018951579245 0.16908374595749479 0.04426812263655947 1.0032408865087348 1.0
0.3541412969993348 1.0 0.934899045142269 0.42381438368173724 0.36356390776585884 1.0242585390101084 1.0
0.507025290119982 1.0 0.8147642189363274 0.6095475468294456 0.27515163695861755 1.0138100972624815 0.9999999999999999
0.06019282748601755 1.0 0.9949851658553873 0.0814640388854738 0.021444142970759278 0.9983042853180282 1.0
0.6165983177196531 1.0 0.7362579371152967 0.7046774887739229 0.3325157900955225 1.0221048363139724 1.0
0.025676941949572492 1.0 0.999163996511509 0.038030549715377615 0.0014264413879701485 0.9997788848136784 1.0
0.3200587392351159 1.0 0.9034056065736666 0.42168185759778387 0.04237270623074314 1.0019749646608214 1.0000000000000002
0.14447624324964903 1.0 0.9787768887716082 0.1610115730645373 0.10401540707044955 0.9939359454514906 1.0
0.06017099938719653 1.0 0.9949742516074535 0.09923851571457373 0.0011330167994295609 0.9995888336985143 1.0
0.2039121847607849 1.0 0.9578580673257097 0.2870966854054122 0.0005516772828096744 1.0000420760284547 1.0
0.03183693817137478 1.0 0.9963930345175626 0.039215452637222266 0.03600456890190895 0.9972765302334089 1.0
0.02222540992400856 1.0 1.0017269980131307 0.03521589248842175 0.029704370207223704 1.00228744810558 1.0
0.5597572168401456 1.0 0.823065757489342 0.5848838576641704 0.15028768004067186 1.0027222989838727 1.0
0.061269523305006506 1.0 0.9955787133539699 0.089449119772167 0.005229612499546746 1.0000477771917622 1.0
0.343442838864593 1.0 0.8891268068837651 0.505812006182763 0.33053565038005017 1.0230590222664417 1.0
0.06682093386663374 1.0 1.0014963053258785 0.07483438753932675 0.05436692213660338 1.004395973246988 1.0
0.21173221249712482 1.0 0.9780445422700338 0.21183889333372666 0.009371289047341889 1.0000038905201267 1.0
0.4255474567947109 1.0 0.9050978392515846 0.43850413327621657 0.08040523759728385 1.0108816761392518 0.9999999999999999
0.2376113489399757 1.0 0.9199446623332297 0.3008110118945317 0.4353031520159747 0.971780063916979 1.0
0.15702256868849515 1.0 0.9997982754443748 0.2228394446315024 0.3120797934816176 1.0218322569172025 1.0
0.247825114215475 1.0 0.9591947390709463 0.2770406592452156 0.021093782218454035 0.9984063157378288 1.0
0.38694367143506914 1.0 0.8655906117368175 0.4949455070742779 0.042314558717645695 1.0012129338914373 1.0
0.05818138329330894 1.0 1.0004283010764705 0.08246371379630504 0.04848550666576251 1.0037317703274784 0.9999999999999999
0.5019593053134047 1.0 0.816048124252554 0.5588613707948185 0.16875970857404912 0.9971941712638508 1.0
0.0311775599963714 1.0 1.0023580322971082 0.04707825812035864 0.04384772521675167 1.003362454196567 0.9999999999999999
0.2796167564915219 1.0 0.9453273836251739 0.34379598631588787 0.07933943841227131 1.0045527962423713 1.0000000000000002
0.017217724193183934 1.0 1.0024270510195044 0.02670685138747687 0.03522022077841777 1.00275483120391 1.0000000000000002
0.014202941528827107 1.0 0.9997649326983541 0.019452934437310946 0.0005808060521369078 0.9999706063408635 1.0
0.41067541279866654 1.0 0.8520037981152524 0.5192686242633568 0.033084015129997715 0.9934683195982278 1.0
0.015336434204269615 1.0 0.998588847758388 0.02060605745892295 0.015197872716309888 0.9988093721988466 1.0
0.4336178177153104 1.0 0.864839536622062 0.5124011303629086 0.07692846803105419 1.0105588522283064 1.0
0.19160259166333707 1.0 0.9801901019152879 0.2604186333807182 0.18477698968518477 1.0125811635578617 1.0
0.3373750596730194 1.0 0.9332283451279505 0.41765821163943945 0.30786447412402596 1.0166125525420446 1.0
0.6374947253308478 1.0 0.7736607030447249 0.6343995210510799 0.008299803706191728 1.0095491060887154 1.0
0.11293834530764539 1.0 0.994007766176527 0.1433881661932587 0.054882108365403685 1.003300074903708 1.0
0.39940090513786297 1.0 0.8448363556129592 0.5274864091507183 0.06005867978899281 0.9990410199921801 1.0
0.37823411221033115 1.0 0.8601302842712827 0.5041746056441859 0.04407108139099134 1.00187074924576 1.0000000000000002
0.30769655752014935 1.0 0.9017137222010195 0.46963089777528705 0.23633840326103414 1.0142575099530982 1.0
0.032634860689471634 1.0 1.0015780801884817 0.05602644036996017 0.039831584339931295 1.0031480740709247 0.9999999999999999
0.18394662023104175 1.0 0.9418667298613131 0.2893625369387648 0.1961013881047539 0.98764247614344 1.0000000000000002
0.04169599559896154 1.0 0.9986224913513992 0.05960628132833857 0.005073533462393448 1.000376798083998 1.0000000000000002
0.3764468436756867 1.0 0.9063202393009846 0.5012776946542935 0.508116743614984 1.0279383741412906 1.0
0.5994790685488031 1.0 0.7849858870918539 0.6709846203405616 0.5360365599253305 1.03201919209314 1.0000000000000002
0.08694607610650046 1.0 0.9890853405440433 0.1310494728270119 0.029053418817621378 0.9975665544588483 1.0
0.09809938000639533 1.0 0.9931687869674412 0.14954346647590389 0.055795185241493295 1.004000598361208 1.0
0.1883188513405 1.0 0.9623084111056712 0.2796402246330198 0.02788635679597229 1.0048880351953746 1.0000000000000002
0.037763837507110924 1.0 0.9974219712927476 0.05217956940135179 0.015412541787277809 0.9988710687099769 1.0
0.8777416484629631 1.0 0.6517343066144341 0.8215444033711937 0.969013239082823 1.0266785827495222 1.0
0.04368749645464918 1.0 0.9928749275375852 0.05643670547472968 0.07027451782549687 0.9945843394930381 1.0
0.09590462896247767 1.0 0.989768812974567 0.09845279180404151 0.06825793382447508 0.9949781226239107 1.0
0.07753509225434466 1.0 0.989088057918435 0.12102212504214876 0.045207592120726066 0.9965616571893602 1.0000000000000002
0.3016359490416977 1.0 0.9323188859153289 0.36113296544204615 0.002476516228909098 1.0039198098574218 1.0
0.09826234442934863 1.0 0.9829002526026482 0.12630621927992597 0.11571353520711192 0.992009211398343 1.0000000000000002
0.2979689374196658 1.0 0.9375762699960474 0.33771042387053185 0.04663698148322233 1.0019481202120992 0.9999999999999999
0.04370900912694479 1.0 1.002132748842042 0.05960255682484784 0.049448984164079314 1.00380369417743 1.0
0.10716647913998091 1.0 0.99641438948323 0.14932577655117182 0.09625365999704608 1.0070496823485398 1.0
0.00293390017902965 1.0 1.0000649555638363 0.004260069771199536 0.0009378996322002536 1.0000740130686887 1.0
0.16080003861161016 1.0 0.9883228671454642 0.16869141545843958 0.033579662615282016 1.0026531414524493 1.0000000000000002
0.13123538111033686 1.0 0.9872405124599044 0.14323406166581099 0.031058069670117327 0.9978454731557346 1.0
0.05452436533605684 1.0 0.9969470728898687 0.07368816289053434 0.0042356704224047765 0.9995525464684849 1.0
0.5154722430341501 1.0 0.7675805648625985 0.6242337786074703 0.1745699040608696 0.9975564398160794 1.0
0.051207256136052176 1.0 0.9967639915857965 0.07936892133849072 0.0010303365318411583 1.0001073765200217 1.0
0.12991324981364685 1.0 0.9897047569931672 0.1700272479627921 0.053924843379107676 1.004427749454552 0.9999999999999999
0.05382762284914459 1.0 1.0008628542776927 0.07974518062766336 0.0511778472731752 1.0039445002136476 1.0
0.5028560453314155 1.0 0.818792320838325 0.6170668008758055 0.39606579288666527 1.023812549596713 1.0
0.00717937082205168 1.0 0.9989122185489259 0.009178088050123595 0.013255160111545252 0.9989602106788521 0.9999999999999999
0.20088927977294427 1.0 0.9470918878409287 0.2804970725041658 0.16279288775994305 0.9908991916034917 1.0
0.00364651571410957 1.0 0.9996258775657816 0.0054355250052512466 0.004553674361442588 0.9996430936613205 1.0
0.11782004023963553 1.0 0.9830793882417871 0.16200497133937064 0.047100332811050374 0.9966839489829984 1.0
0.005241420174460249 1.0 0.9995718051020421 0.0068850357428689455 0.0051258400704014655 0.9996004019597258 1.0
0.17144764180580685 1.0 0.9677141226081895 0.22574212562969379 0.08228489814603654 0.9937606396031347 1.0
0.0271215123863271 1.0 0.9992981280862202 0.03590427826217551 0.0007235298087671795 0.999968899517157 1.0
0.5799947297209371 1.0 0.7751081489774257 0.6315132516378545 0.0032558260594579536 1.0038514294694156 1.0
0.4309745871751257 1.0 0.8571128072147276 0.5495922338543207 0.2712023008552 1.0062027490974053 1.0
0.7193372283482292 1.0 0.7002843646466221 0.7510702510142813 0.4930557998592499 1.0042254124959615 1.0
0.19643199758736093 1.0 0.9637141951100068 0.30916798280422814 0.15992941813910547 1.0098189189232867 1.0
0.002069316361102702 1.0 0.9998151279678944 0.0022164235497352234 0.002311364383837802 0.999817777937192 1.0
0.07472039502976384 1.0 1.0070532064084927 0.10493814975067339 0.15831999387446494 1.0117563212146268 0.9999999999999999
0.031861730360442174 1.0 0.9976637319944301 0.0372572011717388 0.020820486310541647 0.99842184114369 1.0
0.362580609214701 1.0 0.8910814563444954 0.45157564895091434 0.014597060262596958 1.0079165666399237 1.0
0.10383145057390233 1.0 0.9842463498531786 0.15049914098316428 0.05541048655948445 0.9963263802816054 1.0
0.13719911891929054 1.0 0.9794834627853503 0.19205254163160784 0.024110789859925794 0.9995019136976457 1.0
0.36247822766384297 1.0 0.8612527294631684 0.480664325929294 0.20010742779730525 0.9972095822921809 1.0000000000000002
0.5424511828805663 1.0 0.7652470678726975 0.6309918945210067 0.13448855819335412 0.9981024289049789 1.0
0.08263228856614556 1.0 0.9927692187152451 0.1110284955554988 0.013284914282828015 0.9992103703958465 1.0
0.31070351901504933 1.0 0.9485884958703262 0.40395372600017376 0.42071742720282207 1.0261184430073453 0.9999999999999999
0.51804219653136 1.0 0.8253556202630188 0.5735461399503862 0.07803534182282233 1.011789379996102 1.0
0.15765109236363906 1.0 0.9705855535267621 0.23369243940325407 0.021874863319477245 1.0008037788683892 1.0
0.07320626983445352 1.0 1.0045136735951525 0.09502828757237107 0.11400746117608643 1.0086375457098495 1.0
0.02885386281098317 1.0 1.00038960076883 0.041632025430108244 0.015910615339891125 1.0012174524320636 1.0
0.6117561146401735 1.0 0.735504478028164 0.6589219167996622 0.21407508130077835 0.986013189850406 0.9999999999999998
0.2933029401091217 1.0 0.9432335240767967 0.35322868606581614 0.09711472273093529 1.0091147941937786 1.0
0.6126933810304472 1.0 0.800156483821173 0.5713577642017876 0.2636358882864164 0.9866172809595185 1.0
0.21915201176022164 1.0 0.9624465236890168 0.28773145548964263 0.059848430391937796 1.008433980919289 1.0
0.3816384091499703 1.0 0.9375361447395999 0.5181826908209103 0.9965592327553907 1.0632977302133484 1.0000000000000002
0.09287836048346468 1.0 0.9855414848628679 0.13148454334748966 0.07340402862511643 0.9948583796610307 1.0
0.027436472900216027 1.0 1.0012049532583558 0.04138754836498272 0.026095305987783618 1.0019454410812194 1.0000000000000002
0.6708154783114804 1.0 0.7276663223718819 0.701252899868201 0.18503033188094822 1.0194754148169867 1.0
0.2665959186657938 1.0 0.9450508484068029 0.34470615050139314 0.0800590739068295 1.0005955356556666 1.0
0.08121214890570735 1.0 0.9921872093045908 0.09876545188580917 0.0370948405752269 0.9974559938569268 1.0
0.06338451387910533 1.0 0.9994376767959939 0.087335453557976 0.041219676521528054 1.0031152877771454 1.0000000000000002
0.0366738708051896 1.0 0.9977318225826475 0.0490017335418769 0.013524164393992708 0.9989978650938546 1.0
0.005056337819377759 1.0 0.9996043773930585 0.007762201662109668 0.004631575761970176 0.9996393689382631 0.9999999999999999
0.6081253322137267 1.0 0.7731321121579326 0.6518837550643911 0.1858809056365197 0.9974101638214938 1.0000000000000002
0.5796258840879027 1.0 0.7876791981435914 0.6414444394637885 0.2564688435912374 1.0132601863225315 1.0
0.010153520025258262 1.0 1.0004170030730624 0.015321381052178678 0.006768657087251831 1.0005341823407117 1.0
0.2018480502369057 1.0 0.957084421980904 0.307985767592833 0.07191986346290329 1.0022818419042911 1.0
0.6999740197200511 1.0 0.7195953411771473 0.6662655372813526 0.3369287682053867 1.010703957821106 1.0
0.2231231632141067 1.0 0.9455387610760337 0.293312715088097 0.13348604684802057 0.9927785557832961 1.0
0.369060986133817 1.0 0.9371063367111456 0.46667801591216385 0.6486683017864029 1.0306530124680733 0.9999999999999999
0.38088128560052475 1.0 0.8823293523187619 0.5347186544697232 0.4625811706786289 1.0315518531049646 1.0
0.22586026169807616 1.0 0.9641353205756683 0.3094220673104834 0.16622664459984376 1.0103649410467217 1.0
0.6743170364571157 1.0 0.7396979694981313 0.7148542040850564 0.4981707632465544 1.0174082272758234 1.0
0.09889258062430609 1.0 1.0009724252280587 0.12099099544751746 0.10495902215133926 1.0079512577733243 1.0
0.012123766559159907 1.0 0.9991969602861722 0.018311696941601077 0.00805246472019887 0.9993675777682177 1.0
0.05099711040274039 1.0 0.9971795720043635 0.06169345751558 0.011605355925669638 0.998986365357864 1.0
0.046644681226333855 1.0 0.9961773006872581 0.07633545746650129 0.011469913423066403 0.9991602729640807 1.0000000000000002
0.15653613650216464 1.0 0.9698499559129432 0.2245741935913149 0.0585084302011068 0.9980570607404475 1.0
0.11520260695633823 1.0 0.9885033624181963 0.12084772907626937 0.05291476041739065 0.996535598580566 1.0000000000000002
0.16756808991540992 1.0 0.9685615585078658 0.20422399296368218 0.13199374806497324 0.9905656366298136 0.9999999999999999
0.16893411383317863 1.0 0.9666814232743962 0.22590122476687058 0.09499289847436604 0.9950188288942029 1.0
0.3638231764009251 1.0 0.903584266269648 0.3927977976496516 0.2050334935362605 0.9979528520748883 1.0
0.024454441416528777 1.0 0.9973482827540339 0.037209358234637814 0.0248469810172079 0.9980878507396336 0.9999999999999999
0.49215375146935547 1.0 0.829472498047345 0.5201867015362898 0.31603648433507747 0.9778932380480367 1.0
0.02801161366629777 1.0 0.9960983217274207 0.03791547487286209 0.04038737139583972 0.9968297315039627 0.9999999999999999
0.1544539139686727 1.0 0.9706657709020933 0.21587595813920787 0.0731306111718991 0.9940220651919692 0.9999999999999999
0.4124392978389985 1.0 0.8888377157063209 0.43538503000492046 0.14544588826957008 0.9985594263022198 0.9999999999999999
0.06186431629795317 1.0 1.00016580590729 0.0981789258909916 0.06315269166248078 1.0047104512776406 0.9999999999999999
0.030161644491083366 1.0 0.9981628117252807 0.03881851282040585 0.013734639612293478 0.9989928311308202 1.0
0.07800256753630938 1.0 0.9947903666418232 0.11449036730132267 0.017295036675192835 1.0014423941692392 1.0
0.17539896317013476 1.0 0.959728952099405 0.23036914082396903 0.17062987416456685 0.9895544789844005 1.0
0.06692454460216729 1.0 0.9942256156059562 0.09150833691165813 0.02001747208161945 0.9985558306291906 1.0
0.5797861546069638 1.0 0.8207696398343125 0.5794057038269457 0.07234849675854946 1.0211216530659997 1.0
0.8188774127427781 1.0 0.6814319072181897 0.7741134304985643 0.5912596542409094 1.02337947747602 1.0
0.5568078579728417 1.0 0.7720051070227044 0.68635531429762 0.5504022556244502 1.0288195633586148 0.9999999999999998
0.20317017125413878 1.0 0.9535629250638206 0.2757137392679775 0.0976551209367139 0.9943840677314647 1.0000000000000002
0.07734672427571904 1.0 0.9967886949830725 0.09719316709989877 0.01928322067619625 1.001818251297468 1.0
0.04851011154982827 1.0 0.9932881756686655 0.0759713766946461 0.048514519910237745 0.9961574068890265 1.0000000000000002
0.028186252668710204 1.0 1.00060904582048 0.03766656927226674 0.016696310848805806 1.001331460013341 1.0
0.056254168909187045 1.0 1.0044054227730794 0.07998917277598998 0.09604729125460836 1.0071122840444564 1.0
0.048420832735432906 1.0 1.0004909812252614 0.06414268082648714 0.0322696448722244 1.0024355611820768 1.0
0.010950166015117498 1.0 0.9981042565643184 0.016061642519626995 0.022403970243087313 0.998246648224222 1.0
0.014249690427486696 1.0 0.9999822675795124 0.019431677899473133 0.00216735318868189 1.0001774392030567 1.0
0.009782737409826898 1.0 1.0002773359989874 0.011679835176019643 0.004377229308771857 1.0003471688306942 1.0
0.11681700399054616 1.0 0.9930020881144155 0.13481576843231644 0.026975300426529975 1.0027721883144707 1.0
0.03961727501217691 1.0 1.0003497363158096 0.05599031006407804 0.0242825576447222 1.0018715489361996 1.0
0.38056617476542354 1.0 0.8672941122582103 0.5504663732099113 0.40327929363268095 1.0215081533266535 1.0
0.2470934221174384 1.0 0.9530128570766517 0.3387567657599445 0.1528164411415152 1.0089576319864098 1.0
0.39917271967137374 1.0 0.8710692293403948 0.5241220691997291 0.24337820344483388 1.020376322069514 1.0000000000000002
0.1912283796299878 1.0 0.9866626897601632 0.22158598396033058 0.1451261162810375 1.0117095750964966 1.0
0.35704918754758636 1.0 0.9000994872205101 0.4312228050909177 0.02722140590460435 1.0039442329851251 1.0
0.6144048644797429 1.0 0.7056108203454894 0.7455569259605012 0.4824841957556167 1.019451903489317 1.0
0.045064665636837926 1.0 0.9996136330854081 0.07010405981723927 0.026249063005158137 1.002128226964748 1.0
0.374909754593299 1.0 0.8640250011915835 0.4627163191265339 0.2885383121340537 0.9885886978122528 1.0
0.2295815103428343 1.0 0.949163141110865 0.28142883005637687 0.13272967194666777 0.990427825253539 1.0
0.005679485729345296 1.0 1.0010022143327997 0.008631655866589838 0.013162910087770173 1.0010360825473603 0.9999999999999999
0.017211993058237146 1.0 0.9993228572936396 0.0260733055782145 0.0042726441162046856 0.9997034101690694 1.0
0.19044761657255233 1.0 0.9592832703228741 0.2694306116183572 0.04743298888317019 0.9954786687011011 1.0
0.7938259895904584 1.0 0.6362093454017929 0.8020413837459979 0.478270407006411 1.0049193591285557 1.0
0.10578959964625581 1.0 1.0046522878939448 0.15238645072179358 0.205231003792479 1.0149120006605619 1.0
0.05461883250707108 1.0 1.001235075285883 0.07861241358110643 0.054738916103955065 1.0041297950566843 1.0
0.05252202187100216 1.0 0.99856506366858 0.08561065110127955 0.028302729016009966 1.0019620779004128 1.0
0.11826814428587108 1.0 0.9897830859334963 0.17715569120636704 0.07075273345850629 1.0059877488439735 1.0
0.07782528369803474 1.0 0.9898356434856819 0.09712373293711028 0.0690701751315809 0.994931506591988 1.0
0.6846522746358732 1.0 0.7272686458226043 0.7269372200826474 0.49960994298129635 1.0263770040510172 1.0
0.09091327392597501 1.0 0.9945020090740322 0.1145207578552804 0.013690449859433514 1.0012193748590448 1.0
0.21350356618232208 1.0 0.93374465342495 0.2789511923068046 0.34130139798935516 0.9773707409327789 1.0
0.10427599736074748 1.0 1.0018231304343626 0.17544897479810323 0.2177242091207783 1.0158697057685675 1.0
0.33414596983423067 1.0 0.8853479674625442 0.4313766985767374 0.2151795232069059 0.9858709180618916 1.0
0.02954748722752251 1.0 1.0027600516683361 0.03637808225941364 0.04328115509636766 1.0035272090029586 1.0
0.2753128172876966 1.0 0.9400687551518155 0.3565501344740782 0.07316395498410526 1.0067242265366467 1.0000000000000002
0.023079101472069142 1.0 0.9991981127469519 0.037991166006714996 0.0010131393647265893 0.999945810597944 1.0
0.293533622810801 1.0 0.9327436722937256 0.3559939147840814 0.022124245971940616 0.9924651587207567 1.0
0.03462461171947404 1.0 1.000462667333411 0.048934137622022277 0.021022604980160987 1.0017079918235845 0.9999999999999999
0.025844559877642448 1.0 1.0016140717394535 0.0361354174824204 0.028691851681738312 1.0021946266505966 1.0000000000000002
0.04982337718485908 1.0 0.9985497809566863 0.07356467348356152 0.01594530624964479 1.0014154731276472 1.0
0.02862404507568759 1.0 0.9979176339290906 0.0390662613715676 0.016722234193487156 0.9986468005986197 1.0
0.14834801286135108 1.0 0.9797607667439098 0.1827591122324917 0.0431130280192481 0.9973923735847611 1.0
0.33398600355743785 1.0 0.9166833344321894 0.39511225111053855 0.024726019832055465 0.998679745389142 1.0
0.1144448583343458 1.0 0.9958978029099606 0.135720692266548 0.06508862918551549 1.006205920456493 1.0
0.01067360033319421 1.0 0.9997530310784499 0.01562036501846689 0.0015833503700511005 0.9998840102748336 1.0
0.7887522143796559 1.0 0.6646828395310966 0.7842739750100981 0.5421879430221448 1.0452061943864757 1.0
0.3400765285649239 1.0 0.864865095574682 0.48012321943707253 0.15740760544305896 0.98798467819356 1.0000000000000002
0.13918730481554017 1.0 0.9814881500527336 0.1907577836181263 0.0018877588235072748 1.001619296645425 1.0
0.41817025649863204 1.0 0.8856438919051266 0.4683054802457926 0.02628751629685543 1.0065848232985184 1.0
0.15199185410287186 1.0 0.9795348399801647 0.20789142501432112 0.017508967234494955 1.0007794226442999 1.0
0.40708316023127145 1.0 0.8568993898464159 0.5069046795275376 0.06484250100907359 0.992652208686192 1.0
0.32758810102934555 1.0 0.9200072305765143 0.39380017455817523 0.01027258197940879 1.000315308994679 1.0
0.005713174777729544 1.0 1.0004210034710326 0.005826191977671631 0.005547809596810171 1.0004372482374844 1.0000000000000002
0.19986859239839563 1.0 0.9647469933357782 0.3133686972832836 0.19000806437617712 1.0130568116693575 1.0000000000000002
0.19323353726591058 1.0 0.9367014943066783 0.28493697921008515 0.279993826890979 0.9825011737050998 1.0
0.35129230724508986 1.0 0.908072097365557 0.42572702129921697 0.04072979636868956 1.0009315562186367 1.0
0.49629304917578204 1.0 0.8044894128619738 0.6337143467856067 0.3842465893043948 1.0221168411047552 1.0
0.27276481795686675 1.0 0.9463806037198281 0.3826266707438899 0.2814020702596962 1.0201799825113012 1.0
0.013989736705484288 1.0 0.9998664406750613 0.020622103076863716 0.0010021193610800408 1.0000765008515011 0.9999999999999999
0.7655373740682083 1.0 0.6746722874455106 0.7542194881130618 0.22562773933990987 1.0091830381303422 0.9999999999999998
0.008481487423759721 1.0 1.0000055552449627 0.013057117653337783 0.0011503953157116066 1.000093615484774 1.0
0.0008296646475696648 1.0 0.9999086194571201 0.001262323174100765 0.0011477219964969182 0.9999094827878332 0.9999999999999999
0.30149638967713027 1.0 0.9068450910337593 0.390887980357957 0.17351214716447644 0.9914309324767366 1.0
0.24582988795604335 1.0 0.9300903642103138 0.32017048847671353 0.22083171676051233 0.9889160120072182 1.0
0.38018589258256547 1.0 0.9036976815945584 0.48325025115682196 0.35190029368094206 1.0236871956372906 1.0
0.7348021210706608 1.0 0.6867390303331413 0.7417122926682109 0.20061179527845813 1.0401356065514094 1.0000000000000002
0.09840531160575929 1.0 0.9972328771255016 0.12079441231982206 0.057582875741454306 1.0042525710534094 1.0000000000000002
0.08116076467045034 1.0 0.9946209023103804 0.10697411736779956 0.004548826521225545 1.0008495371606325 1.0
0.001677204197800174 1.0 0.9999138025244562 0.00229609812416909 0.0010587428563471747 0.999916502207224 1.0
0.08638219090362867 1.0 0.9924459720621085 0.11908959649379836 0.005544720569127895 0.9995247970771592 1.0
0.2356099671878226 1.0 0.9607626570038098 0.320496138917328 0.16999964632443385 1.0118801902687529 1.0
0.45486299004936126 1.0 0.7813288004569713 0.5619335558427 0.5979981943182235 0.9736895676203898 1.0
0.1744552582052159 1.0 0.9738802202057145 0.2627523854830787 0.11371285823991699 1.0077364243319071 1.0
0.01214887466357917 1.0 1.0000645377953807 0.017576149195184992 0.002774490836569882 1.0002212532536865 1.0
0.0576855908848402 1.0 1.001226582120994 0.0870722465245254 0.06350023303024913 1.0046356776796646 1.0
0.018468610008666946 1.0 0.9996467734617271 0.030839458029905568 0.001550963887211348 1.0000999885507802 1.0
0.36776306371350515 1.0 0.8758316132221642 0.52668100225835 0.32167771147692575 1.01404354729318 1.0000000000000002
0.005440456444060504 1.0 1.0004769897026664 0.00837584338238904 0.006486085357520871 1.0005117499002676 1.0
0.556539292750167 1.0 0.794262195482211 0.6453900248766287 0.3778976579592747 1.016018627639065 1.0
0.010207586549799207 1.0 1.0007886003648854 0.014802929660888553 0.011374437464255613 1.00089602928785 1.0
0.3978572517220489 1.0 0.8934549201239491 0.4071857266942133 0.2548113596956942 0.9916903452061572 1.0
0.40845321252934097 1.0 0.8846393023040467 0.5162294560478022 0.35145583074055503 1.015775974804274 1.0
